sample,factor,value,group
F269,Factor4,1.36561341227647,single_group
F271,Factor4,0.534414036286639,single_group
F273,Factor4,-0.172334944744032,single_group
F274,Factor4,-1.05707044737093,single_group
F275,Factor4,0.107645366339964,single_group
F276,Factor4,0.488085438600743,single_group
F277,Factor4,1.07874891593878,single_group
F278,Factor4,-1.79637718113388,single_group
F279,Factor4,-0.847647296694806,single_group
F280,Factor4,-0.459267695078699,single_group
F281,Factor4,-2.11851846839595,single_group
F282,Factor4,-1.69103759871886,single_group
F283,Factor4,1.53591161750633,single_group
F285,Factor4,0.387022024987154,single_group
F286,Factor4,0.316255071578284,single_group
F287,Factor4,0.87877482515975,single_group
F288,Factor4,1.419664340841,single_group
F289,Factor4,0.690085646150506,single_group
F290,Factor4,-1.74674893072207,single_group
F291,Factor4,-0.644920499130355,single_group
F292,Factor4,-1.92233457371405,single_group
F293,Factor4,1.00954726248882,single_group
F294,Factor4,-1.41634758009968,single_group
F295,Factor4,0.131748346228827,single_group
F297,Factor4,-1.60402139878995,single_group
F298,Factor4,0.236920415589001,single_group
F299,Factor4,-0.424056653232976,single_group
F300,Factor4,-0.798115338219794,single_group
F301,Factor4,0.936685601889086,single_group
F302,Factor4,-0.755568727465191,single_group
F303,Factor4,-1.04601901034609,single_group
F304,Factor4,-0.823150423447438,single_group
F305,Factor4,0.895333140147428,single_group
F306,Factor4,-1.12199506422729,single_group
F307,Factor4,0.973522217506093,single_group
F309,Factor4,-1.73993728974364,single_group
F311,Factor4,0.514652742848481,single_group
F312,Factor4,-1.62648980650277,single_group
F314,Factor4,-1.58402300556869,single_group
F315,Factor4,1.47779231592147,single_group
F316,Factor4,0.616203855592978,single_group
F317,Factor4,-0.514894204207929,single_group
F318,Factor4,0.794460774680873,single_group
F320,Factor4,-0.557960097692699,single_group
F321,Factor4,1.25380573442173,single_group
F323,Factor4,-0.140281993747841,single_group
F324,Factor4,-0.359433593805428,single_group
F325,Factor4,0.74601890537224,single_group
F326,Factor4,1.59843734537017,single_group
F327,Factor4,-1.7297877697382,single_group
F328,Factor4,-1.55111825203228,single_group
F329,Factor4,0.74486935248627,single_group
F331,Factor4,1.03728125165981,single_group
F332,Factor4,-1.08463574993102,single_group
F333,Factor4,0.528253788398777,single_group
F334,Factor4,0.279828996833716,single_group
F335,Factor4,-1.55346063194525,single_group
F336,Factor4,1.23046095386045,single_group
F338,Factor4,1.64604477155257,single_group
F341,Factor4,0.426109156537475,single_group
F342,Factor4,0.383962772200811,single_group
F343,Factor4,-0.0622007692692942,single_group
F344,Factor4,1.53090881399355,single_group
F345,Factor4,0.415412232748872,single_group
F346,Factor4,-1.42862152279945,single_group
F349,Factor4,0.974729904202113,single_group
F350,Factor4,-0.230758856065044,single_group
F351,Factor4,1.14747352265439,single_group
F352,Factor4,-0.905971430211763,single_group
F353,Factor4,0.473540655591851,single_group
F354,Factor4,0.50590549062112,single_group
F355,Factor4,0.46620243446636,single_group
F356,Factor4,-0.0410048633069132,single_group
F358,Factor4,-1.377767827608,single_group
F359,Factor4,0.319266989717581,single_group
F360,Factor4,-1.39639255862228,single_group
F361,Factor4,0.143485916955846,single_group
F362,Factor4,-0.00288059810067275,single_group
F363,Factor4,0.202682125696187,single_group
F365,Factor4,-1.08395418268112,single_group
F366,Factor4,0.871632259408643,single_group
F371,Factor4,-1.2680363250135,single_group
F372,Factor4,-0.766961662444236,single_group
F373,Factor4,-0.451604180715057,single_group
F374,Factor4,-0.257031017352641,single_group
F375,Factor4,0.382286198621447,single_group
F376,Factor4,-0.238977460962973,single_group
F377,Factor4,-0.541874493599918,single_group
F378,Factor4,1.64582042932087,single_group
F379,Factor4,1.99461998097423,single_group
F380,Factor4,2.03296832127663,single_group
F381,Factor4,0.995228657059842,single_group
F382,Factor4,0.677299845598053,single_group
F383,Factor4,-1.55832048671911,single_group
F386,Factor4,1.02588378268393,single_group
F388,Factor4,0.374466977685024,single_group
F389,Factor4,-1.30495760626636,single_group
F390,Factor4,0.107614757328866,single_group
F391,Factor4,1.64867124181396,single_group
F392,Factor4,0.812551948649466,single_group
F393,Factor4,0.794119392792221,single_group
F394,Factor4,-1.15954397243449,single_group
F395,Factor4,0.671524526845834,single_group
F397,Factor4,-1.37853561958988,single_group
F398,Factor4,-1.26428856303567,single_group
F399,Factor4,1.43059877877613,single_group
F400,Factor4,0.709104013735146,single_group
F401,Factor4,1.01703297029419,single_group
F404,Factor4,0.808394746454952,single_group
F405,Factor4,0.199344539995618,single_group
F408,Factor4,0.566286151594812,single_group
F410,Factor4,-0.983217065599046,single_group
F411,Factor4,0.0567133897815197,single_group
F412,Factor4,-0.345221172193895,single_group
F413,Factor4,1.29671755482007,single_group
F414,Factor4,-0.475671622977489,single_group
F415,Factor4,-1.51601898235546,single_group
F417,Factor4,-1.06199046961935,single_group
F418,Factor4,-0.446232475900837,single_group
F419,Factor4,-0.0243393826596444,single_group
F420,Factor4,-0.20470727246918,single_group
F211,Factor4,-0.752228039506909,single_group
F222,Factor4,-1.41396470600688,single_group
F228,Factor4,0.969743534350664,single_group
F238,Factor4,1.28400110927914,single_group
F246,Factor4,-1.15059272233871,single_group
F254,Factor4,0.0637725429004827,single_group
F272,Factor4,1.81247073762672,single_group
F284,Factor4,-0.867945738458436,single_group
F313,Factor4,0.758006373375225,single_group
F322,Factor4,0.541495409693144,single_group
F330,Factor4,0.328343855468932,single_group
F337,Factor4,0.293098565005426,single_group
F348,Factor4,0.759470354021741,single_group
F357,Factor4,0.619384326909138,single_group
F369,Factor4,0.280812766111156,single_group
F364,Factor4,-0.024083197189541,single_group
F370,Factor4,-0.243129098404079,single_group
F347,Factor4,0.311073379192205,single_group
F368,Factor4,-1.00895014335305,single_group
F387,Factor4,-0.24744204486352,single_group
F384,Factor4,-0.36749485972397,single_group
F403,Factor4,0.559705083163555,single_group
F406,Factor4,-0.100636841911569,single_group
F409,Factor4,-0.331458192090167,single_group
F407,Factor4,0.560799603563636,single_group
F385,Factor4,0.216134330023617,single_group
F310,Factor4,-1.08967157253827,single_group
F270,Factor4,-1.7153938690915,single_group
F296,Factor4,-0.996006250038555,single_group
F259,Factor4,-0.992114172453188,single_group
F367,Factor4,-0.462158224187916,single_group
F402,Factor4,-1.30482380900943,single_group
F396,Factor4,-0.95099038389698,single_group
F241,Factor4,1.04051744877647,single_group
F340,Factor4,0.521768819988752,single_group
F319,Factor4,-0.845958355893954,single_group
F308,Factor4,-0.481454280873063,single_group
F212,Factor5,-0.761948161199934,single_group
F213,Factor5,0.8819755877449,single_group
F214,Factor5,-0.771256695230564,single_group
F215,Factor5,0.550569105062648,single_group
F216,Factor5,-1.51380792606953,single_group
F217,Factor5,-0.278049550785755,single_group
F218,Factor5,2.2920365829004,single_group
F219,Factor5,-0.201523662244237,single_group
F220,Factor5,-0.227276720486877,single_group
F221,Factor5,-0.434378843908282,single_group
F223,Factor5,-1.09163364530506,single_group
F224,Factor5,-0.772552305170317,single_group
F225,Factor5,-0.674872559298158,single_group
F226,Factor5,0.718103809867015,single_group
F227,Factor5,2.18780870766947,single_group
F229,Factor5,1.23211920250045,single_group
F230,Factor5,0.126551169615662,single_group
F231,Factor5,-0.331770198912357,single_group
F232,Factor5,0.15582061379856,single_group
F233,Factor5,-0.514256642032501,single_group
F234,Factor5,0.0527514081926798,single_group
F235,Factor5,-0.363803342154868,single_group
F236,Factor5,-0.931901363226033,single_group
F237,Factor5,0.292483699916043,single_group
F239,Factor5,-1.41341777905259,single_group
F240,Factor5,-1.53141500866234,single_group
F242,Factor5,-1.07841053946387,single_group
F243,Factor5,0.244469336853602,single_group
F244,Factor5,-0.735152058808024,single_group
F245,Factor5,-0.750460554905728,single_group
F247,Factor5,0.440780023848228,single_group
F248,Factor5,-0.383941489598423,single_group
F249,Factor5,-0.988032763021003,single_group
F250,Factor5,-1.71758937525723,single_group
F251,Factor5,-0.857391163865454,single_group
F252,Factor5,-0.714792431804284,single_group
F253,Factor5,0.256012759812512,single_group
F255,Factor5,-0.660205188865989,single_group
F256,Factor5,-0.617985671837913,single_group
F257,Factor5,-0.255253531665434,single_group
F258,Factor5,0.843475883570283,single_group
F260,Factor5,-0.0785112838343228,single_group
F261,Factor5,0.210826745111519,single_group
F262,Factor5,0.851877470898447,single_group
F263,Factor5,-0.258776298014016,single_group
F264,Factor5,1.7541806063533,single_group
F265,Factor5,1.62632713213799,single_group
F266,Factor5,-0.627007575122512,single_group
F267,Factor5,-1.17405833103793,single_group
F268,Factor5,-0.610673472283944,single_group
F269,Factor5,0.198445527719848,single_group
F271,Factor5,-1.22194959785825,single_group
F273,Factor5,2.38154683614023,single_group
F274,Factor5,-0.165007725579091,single_group
F275,Factor5,1.29715839230676,single_group
F276,Factor5,3.09813322505355,single_group
F277,Factor5,0.484148526252133,single_group
F278,Factor5,-0.42386904106502,single_group
F279,Factor5,-0.496282517331744,single_group
F280,Factor5,-0.945366714085048,single_group
F281,Factor5,0.762514022679736,single_group
F282,Factor5,0.0937828835528901,single_group
F283,Factor5,-1.11671761088142,single_group
F285,Factor5,0.504871344887219,single_group
F286,Factor5,-0.548882943656629,single_group
F287,Factor5,3.57006093397775,single_group
F288,Factor5,1.02109223621287,single_group
F289,Factor5,0.687737888905004,single_group
F290,Factor5,1.41113780502497,single_group
F291,Factor5,-0.642168775978118,single_group
F292,Factor5,0.772037899513293,single_group
F293,Factor5,0.386413208782506,single_group
F294,Factor5,-0.903386206027728,single_group
F295,Factor5,-0.410468092742461,single_group
F297,Factor5,0.440922912001325,single_group
F298,Factor5,1.27214780431836,single_group
F299,Factor5,-0.907978789436368,single_group
F300,Factor5,-0.391934721851234,single_group
F301,Factor5,0.396940766343283,single_group
F302,Factor5,-0.0335298036214261,single_group
F303,Factor5,2.00298781509785,single_group
F304,Factor5,-0.349557734731028,single_group
F305,Factor5,-0.254046733454028,single_group
F306,Factor5,1.96097973366979,single_group
F307,Factor5,-0.268172560093269,single_group
F309,Factor5,-0.106953277342967,single_group
F311,Factor5,-0.402236309848039,single_group
F312,Factor5,2.24177657734521,single_group
F314,Factor5,-0.950189727597216,single_group
F315,Factor5,-0.127890905551815,single_group
F316,Factor5,-0.589720150402701,single_group
F317,Factor5,-0.726197344224557,single_group
F318,Factor5,0.433092314099195,single_group
F320,Factor5,-0.473467636895865,single_group
F321,Factor5,-0.232567612928067,single_group
F323,Factor5,0.943118756765451,single_group
F324,Factor5,-1.07328843532895,single_group
F325,Factor5,2.25870461830617,single_group
F326,Factor5,-0.086653588318995,single_group
F327,Factor5,-0.684855930762017,single_group
F328,Factor5,-0.507853511718379,single_group
F329,Factor5,2.36976693280021,single_group
F331,Factor5,-0.194807375408859,single_group
F332,Factor5,-0.0157164243601656,single_group
F333,Factor5,0.0101594142566996,single_group
F334,Factor5,-0.933501582939909,single_group
F335,Factor5,0.641551140104728,single_group
F336,Factor5,-0.893758771395347,single_group
F338,Factor5,-1.09443240791354,single_group
F341,Factor5,0.597977526846765,single_group
F342,Factor5,0.359171671975467,single_group
F343,Factor5,0.84086270321511,single_group
F344,Factor5,-0.770293343859913,single_group
F345,Factor5,-0.640306170025236,single_group
F346,Factor5,0.168690723303444,single_group
F349,Factor5,0.120632879202966,single_group
F350,Factor5,-0.316846186422093,single_group
F351,Factor5,0.456747404140824,single_group
F352,Factor5,0.820974635235453,single_group
F353,Factor5,-0.132130252590888,single_group
F354,Factor5,-1.0228331178034,single_group
F355,Factor5,-0.377860261153918,single_group
F356,Factor5,-0.197654090840775,single_group
F358,Factor5,0.687513187463842,single_group
F359,Factor5,-0.348896623385389,single_group
F360,Factor5,-0.89352385545971,single_group
F361,Factor5,-1.71905267746083,single_group
F362,Factor5,-0.684644008996986,single_group
F363,Factor5,-1.25488887815565,single_group
F365,Factor5,-0.857286326374073,single_group
F366,Factor5,0.536523232581004,single_group
F371,Factor5,-0.106206432715324,single_group
F372,Factor5,-1.33924047680559,single_group
F373,Factor5,0.218361064004602,single_group
F374,Factor5,-0.842110156974503,single_group
F375,Factor5,-0.360497091995476,single_group
F376,Factor5,-1.65200571916744,single_group
F377,Factor5,1.20275324304039,single_group
F378,Factor5,1.77108819966198,single_group
F379,Factor5,0.0988001388024626,single_group
F380,Factor5,1.27235235629513,single_group
F381,Factor5,0.107791178555494,single_group
F382,Factor5,-0.145751371811296,single_group
F383,Factor5,-0.0177434672085511,single_group
F386,Factor5,-0.0901814308894667,single_group
F388,Factor5,-0.374394566941316,single_group
F389,Factor5,0.475285164499442,single_group
F390,Factor5,-1.48060490041313,single_group
F391,Factor5,0.36624239162877,single_group
F392,Factor5,1.35645964244771,single_group
F393,Factor5,0.755877434125903,single_group
F394,Factor5,1.25729449783574,single_group
F395,Factor5,-0.51785733249582,single_group
F397,Factor5,0.2777984912824,single_group
F398,Factor5,1.47034896854956,single_group
F399,Factor5,-0.255916961678692,single_group
F400,Factor5,-0.873776789366823,single_group
F401,Factor5,-0.426154976416339,single_group
F404,Factor5,0.372138555973443,single_group
F405,Factor5,0.319075511033209,single_group
F408,Factor5,1.6190189853054,single_group
F410,Factor5,1.01848043738649,single_group
F411,Factor5,-0.371514338896539,single_group
F412,Factor5,-0.0797270467239695,single_group
F413,Factor5,0.54240405310194,single_group
F414,Factor5,0.00122629359130551,single_group
F415,Factor5,0.032539624884767,single_group
F417,Factor5,-0.191487433291834,single_group
F418,Factor5,0.0133539667054858,single_group
F419,Factor5,-1.6992053859196,single_group
F420,Factor5,3.68506773687511,single_group
F211,Factor5,0.304967752820404,single_group
F222,Factor5,0.0295867904295878,single_group
F228,Factor5,0.706347167055527,single_group
F238,Factor5,1.89998985983669,single_group
F246,Factor5,1.31089666835012,single_group
F254,Factor5,1.20616061527139,single_group
F272,Factor5,0.566849855906039,single_group
F284,Factor5,-0.747299772468692,single_group
F313,Factor5,-0.336111159802636,single_group
F322,Factor5,0.136813432449726,single_group
F330,Factor5,-0.874148202931051,single_group
F337,Factor5,-0.084466933411686,single_group
F348,Factor5,-0.950761960272842,single_group
F357,Factor5,-1.10398619487486,single_group
F369,Factor5,-0.495261373842441,single_group
F364,Factor5,-1.43982424434107,single_group
F370,Factor5,-0.457501633974067,single_group
F347,Factor5,-0.949151286571907,single_group
F368,Factor5,-1.2990715154454,single_group
F387,Factor5,-0.868104089785798,single_group
F384,Factor5,-0.224843475393776,single_group
F403,Factor5,-0.315935525066042,single_group
F406,Factor5,0.316111579131792,single_group
F409,Factor5,0.505561943193993,single_group
F407,Factor5,0.0162864114865814,single_group
F385,Factor5,-0.141674850711737,single_group
F310,Factor5,-1.16332449335589,single_group
F270,Factor5,-0.589471494849005,single_group
F296,Factor5,-0.162489550743165,single_group
F259,Factor5,0.649255186992919,single_group
F367,Factor5,0.672032739007914,single_group
F402,Factor5,-0.706097394172107,single_group
F396,Factor5,0.677662965579393,single_group
F241,Factor5,-1.94894918139899,single_group
F340,Factor5,0.64288816797573,single_group
F319,Factor5,1.86252063648249,single_group
F308,Factor5,0.828232936501476,single_group
F212,Factor6,-0.525646145584545,single_group
F213,Factor6,0.507717549537299,single_group
F214,Factor6,-0.48618585190202,single_group
F215,Factor6,1.03916576111275,single_group
F216,Factor6,0.805587770400283,single_group
F217,Factor6,0.838334591167023,single_group
F218,Factor6,1.19807645396475,single_group
F219,Factor6,0.802650863993208,single_group
F220,Factor6,0.326301459434083,single_group
F221,Factor6,0.79286026929616,single_group
F223,Factor6,0.702848596374776,single_group
F224,Factor6,1.0808024074563,single_group
F225,Factor6,-0.635385908627057,single_group
F226,Factor6,0.246594366165156,single_group
F227,Factor6,0.910820804099547,single_group
F229,Factor6,1.13518017528612,single_group
F230,Factor6,1.0743955562443,single_group
F231,Factor6,0.469792623882087,single_group
F232,Factor6,0.341800595237801,single_group
F233,Factor6,-0.328100179122427,single_group
F234,Factor6,0.0437044785562802,single_group
F235,Factor6,1.11342745396423,single_group
F236,Factor6,0.742352520817919,single_group
F237,Factor6,-1.29241402562405,single_group
F239,Factor6,0.599712161606402,single_group
F240,Factor6,-0.211869925920475,single_group
F242,Factor6,-0.86082215586871,single_group
F243,Factor6,-0.957996110792645,single_group
F244,Factor6,0.0160669822006103,single_group
F245,Factor6,-0.443933003107599,single_group
F247,Factor6,0.255502799244413,single_group
F248,Factor6,-1.65970525730368,single_group
F249,Factor6,0.817867223833062,single_group
F250,Factor6,0.666476408699014,single_group
F251,Factor6,0.908110731233373,single_group
F252,Factor6,-0.168282650401982,single_group
F253,Factor6,0.989265878519054,single_group
F255,Factor6,1.57274374364682,single_group
F256,Factor6,0.62840550951352,single_group
F257,Factor6,0.832505138302044,single_group
F258,Factor6,0.518511251048573,single_group
F260,Factor6,-1.10486151409254,single_group
F261,Factor6,-0.766817030289897,single_group
F262,Factor6,0.803365955896206,single_group
F263,Factor6,-0.457466788029913,single_group
F264,Factor6,-1.4402823599001,single_group
F265,Factor6,1.17390659707018,single_group
F266,Factor6,-1.2134925587103,single_group
F267,Factor6,0.114267325004348,single_group
F268,Factor6,0.600141022021335,single_group
F269,Factor6,0.321587331128327,single_group
F271,Factor6,0.414473827530088,single_group
F273,Factor6,1.78395708328788,single_group
F274,Factor6,0.0353655446117603,single_group
F275,Factor6,-2.50139470329697,single_group
F276,Factor6,-0.19581137887774,single_group
F277,Factor6,1.24317829728939,single_group
F278,Factor6,1.55133190337795,single_group
F279,Factor6,-0.00311114115733504,single_group
F280,Factor6,0.0811164512425559,single_group
F281,Factor6,-1.94002808736227,single_group
F282,Factor6,-1.1962015319917,single_group
F283,Factor6,-1.13195931843006,single_group
F285,Factor6,0.150049155766182,single_group
F286,Factor6,0.623676010150363,single_group
F287,Factor6,-1.04132525001172,single_group
F288,Factor6,0.444080986301336,single_group
F289,Factor6,0.739530459797347,single_group
F290,Factor6,0.734220258819006,single_group
F291,Factor6,0.477708119127641,single_group
F292,Factor6,1.18694195950399,single_group
F293,Factor6,1.10246018458038,single_group
F294,Factor6,-0.819560815861809,single_group
F295,Factor6,-0.200205105229825,single_group
F297,Factor6,1.04429893820194,single_group
F298,Factor6,0.526151092843166,single_group
F299,Factor6,0.753257483919661,single_group
F300,Factor6,0.220815265742936,single_group
F301,Factor6,1.05993975711671,single_group
F302,Factor6,0.81203820731807,single_group
F303,Factor6,-2.67774204685738,single_group
F304,Factor6,-0.180013173053696,single_group
F305,Factor6,-0.264349494350515,single_group
F306,Factor6,1.63269885593968,single_group
F307,Factor6,-0.803496024262153,single_group
F309,Factor6,-0.418140838316585,single_group
F311,Factor6,-0.224589069228709,single_group
F312,Factor6,-2.35271404107194,single_group
F314,Factor6,0.784642701949508,single_group
F315,Factor6,-1.04521758378156,single_group
F316,Factor6,0.0945722636739421,single_group
F317,Factor6,-0.617232710147399,single_group
F318,Factor6,-0.0943975449334916,single_group
F320,Factor6,1.02279102514972,single_group
F321,Factor6,-0.776818279523071,single_group
F323,Factor6,-0.762678599147097,single_group
F324,Factor6,0.546402870286675,single_group
F325,Factor6,0.720761001242681,single_group
F326,Factor6,1.02604490724238,single_group
F327,Factor6,0.759052821578446,single_group
F328,Factor6,0.229428302585041,single_group
F329,Factor6,0.732126766703544,single_group
F331,Factor6,-0.118062045131975,single_group
F332,Factor6,0.401999937383046,single_group
F333,Factor6,-0.0263277696663615,single_group
F334,Factor6,0.677059984817074,single_group
F335,Factor6,1.91869896654166,single_group
F336,Factor6,-0.25957108226163,single_group
F338,Factor6,0.902426125534328,single_group
F341,Factor6,-1.00940287874115,single_group
F342,Factor6,-0.330512249989003,single_group
F343,Factor6,-0.251348281227187,single_group
F344,Factor6,-0.540829799438613,single_group
F345,Factor6,-0.644427788490974,single_group
F346,Factor6,-1.13323109927831,single_group
F349,Factor6,-1.58303994760852,single_group
F350,Factor6,0.289771217379375,single_group
F351,Factor6,0.247341107487183,single_group
F352,Factor6,0.664249004690131,single_group
F353,Factor6,0.250569963206817,single_group
F354,Factor6,-0.234858363169739,single_group
F355,Factor6,-0.646234098096415,single_group
F356,Factor6,0.349493799863418,single_group
F358,Factor6,0.667886854111562,single_group
F359,Factor6,0.989159870578738,single_group
F360,Factor6,0.664058590644964,single_group
F361,Factor6,0.404357204732853,single_group
F362,Factor6,0.634379699397899,single_group
F363,Factor6,1.12389480543245,single_group
F365,Factor6,-1.5191520207116,single_group
F366,Factor6,-0.562816643687161,single_group
F371,Factor6,0.560570443357189,single_group
F372,Factor6,0.567520428527786,single_group
F373,Factor6,0.510764439203712,single_group
F374,Factor6,0.338149983755191,single_group
F375,Factor6,0.174427633746412,single_group
F376,Factor6,0.162527625974901,single_group
F377,Factor6,-0.010386188038633,single_group
F378,Factor6,0.32431612507722,single_group
F379,Factor6,-0.0167799252621077,single_group
F380,Factor6,0.0547046405452447,single_group
F381,Factor6,-0.238768752183253,single_group
F382,Factor6,-0.549683711454859,single_group
F383,Factor6,-0.317243216970077,single_group
F386,Factor6,-0.000339468368015273,single_group
F388,Factor6,-0.965703252533127,single_group
F389,Factor6,0.608856987680853,single_group
F390,Factor6,0.099766679929969,single_group
F391,Factor6,-0.0564796580877244,single_group
F392,Factor6,0.736556667034789,single_group
F393,Factor6,-1.04901194199749,single_group
F394,Factor6,0.0611047552492522,single_group
F395,Factor6,0.244404842607806,single_group
F397,Factor6,0.807626538394317,single_group
F398,Factor6,0.519891634993344,single_group
F399,Factor6,-0.510902211650544,single_group
F400,Factor6,0.330393070839309,single_group
F401,Factor6,0.0349057843785949,single_group
F404,Factor6,-0.678814822698696,single_group
F405,Factor6,-0.315860923562687,single_group
F408,Factor6,0.46188305652483,single_group
F410,Factor6,-2.19422590739449,single_group
F411,Factor6,0.00597568635489268,single_group
F412,Factor6,-1.21513220371398,single_group
F413,Factor6,-0.0207723587880884,single_group
F414,Factor6,0.0117064577432684,single_group
F415,Factor6,-1.09908652406016,single_group
F417,Factor6,-0.588278557035093,single_group
F418,Factor6,-0.0215485768048383,single_group
F419,Factor6,-7.07698727574504,single_group
F420,Factor6,-5.57619374145574,single_group
F211,Factor6,0.0809348581835255,single_group
F222,Factor6,-1.12502594707987,single_group
F228,Factor6,-1.03312115854039,single_group
F238,Factor6,-0.176948707207645,single_group
F246,Factor6,0.505021797575961,single_group
F254,Factor6,-0.310582456772831,single_group
F272,Factor6,0.470547003850616,single_group
F284,Factor6,-0.867907192472071,single_group
F313,Factor6,-0.82626479025462,single_group
F322,Factor6,-1.01864297404444,single_group
F330,Factor6,-0.00285149626033348,single_group
F337,Factor6,1.52207725381982,single_group
F348,Factor6,-0.98021926885472,single_group
F357,Factor6,0.425973333760784,single_group
F369,Factor6,0.147587905595384,single_group
F364,Factor6,-0.135740460778358,single_group
F370,Factor6,0.595131276023318,single_group
F347,Factor6,-0.690597905635527,single_group
F368,Factor6,0.195503157273905,single_group
F387,Factor6,-0.876170775919522,single_group
F384,Factor6,-0.224983233545771,single_group
F403,Factor6,0.981920114876552,single_group
F406,Factor6,0.907485905526728,single_group
F409,Factor6,0.378951910112572,single_group
F407,Factor6,0.324754740595565,single_group
F385,Factor6,-0.257943763190237,single_group
F310,Factor6,-1.75474506816482,single_group
F270,Factor6,0.0666447713809901,single_group
F296,Factor6,0.984003366451823,single_group
F259,Factor6,-1.56148800752165,single_group
F367,Factor6,-1.07195003410798,single_group
F402,Factor6,-1.2489735660563,single_group
F396,Factor6,-1.20925063841181,single_group
F241,Factor6,0.178190086813534,single_group
F340,Factor6,-1.53976882639496,single_group
F319,Factor6,-0.509279312125927,single_group
F308,Factor6,0.0744060749440582,single_group
F212,Factor7,0.0707173787667126,single_group
F213,Factor7,0.490297987048386,single_group
F214,Factor7,-0.679001291854389,single_group
F215,Factor7,-0.263420280919168,single_group
F216,Factor7,0.156450977789911,single_group
F217,Factor7,-0.820187900382773,single_group
F218,Factor7,-0.573173936943551,single_group
F219,Factor7,-0.372067894253719,single_group
F220,Factor7,-0.125144267101593,single_group
F221,Factor7,-0.0960356764765305,single_group
F223,Factor7,0.435463514191753,single_group
F224,Factor7,0.917741157183258,single_group
F225,Factor7,-0.332826760027776,single_group
F226,Factor7,1.32434510117459,single_group
F227,Factor7,-0.000884585390826992,single_group
F229,Factor7,-0.126728463838931,single_group
F230,Factor7,-0.458876298089238,single_group
F231,Factor7,0.288853886478574,single_group
F232,Factor7,1.5008249512578,single_group
F233,Factor7,0.476864673285579,single_group
F234,Factor7,1.42306419136672,single_group
F235,Factor7,-0.875488992035648,single_group
F236,Factor7,-0.702870695886831,single_group
F237,Factor7,1.11536633018815,single_group
F239,Factor7,-0.161896087442551,single_group
F240,Factor7,0.407847350699044,single_group
F242,Factor7,-1.30502402431296,single_group
F243,Factor7,0.404624105238069,single_group
F244,Factor7,-0.00128998248535676,single_group
F245,Factor7,-0.319328560888549,single_group
F247,Factor7,-0.20462043946196,single_group
F248,Factor7,-1.05624168018687,single_group
F249,Factor7,-1.40392609566748,single_group
F250,Factor7,-0.330259437115158,single_group
F251,Factor7,-1.07833746855856,single_group
F252,Factor7,-0.474839897716261,single_group
F253,Factor7,0.525522048892427,single_group
F255,Factor7,-0.592204097320384,single_group
F256,Factor7,-0.0494095985179948,single_group
F257,Factor7,-0.903090366504292,single_group
F258,Factor7,-0.338941802058096,single_group
F260,Factor7,0.364433117700728,single_group
F261,Factor7,-0.484292631940619,single_group
F262,Factor7,0.482329048607745,single_group
F263,Factor7,-0.172159232863825,single_group
F264,Factor7,0.122495069026547,single_group
F265,Factor7,-1.01204642476391,single_group
F266,Factor7,0.519144841933194,single_group
F267,Factor7,1.78110121420845,single_group
F268,Factor7,-1.70507049888601,single_group
F269,Factor7,0.546993427861609,single_group
F271,Factor7,-0.571493044034049,single_group
F273,Factor7,1.73043009544022,single_group
F274,Factor7,0.00122023293797644,single_group
F275,Factor7,-0.597157294223288,single_group
F276,Factor7,-0.424304713330466,single_group
F277,Factor7,0.371217467059129,single_group
F278,Factor7,1.06544085376836,single_group
F279,Factor7,-0.809468509572887,single_group
F280,Factor7,0.995187670885198,single_group
F281,Factor7,0.892182971052828,single_group
F282,Factor7,0.316235432274818,single_group
F283,Factor7,1.28797330017129,single_group
F285,Factor7,-0.336103985171348,single_group
F286,Factor7,1.20951169982347,single_group
F287,Factor7,-1.11407048177835,single_group
F288,Factor7,-0.44979354000729,single_group
F289,Factor7,1.36412571245019,single_group
F290,Factor7,2.71313267264895,single_group
F291,Factor7,-0.0811696961025829,single_group
F292,Factor7,-1.47425958041937,single_group
F293,Factor7,-1.30178960597062,single_group
F294,Factor7,0.410453180069291,single_group
F295,Factor7,-1.08904060821446,single_group
F297,Factor7,-0.612603544970988,single_group
F298,Factor7,-0.370407432462895,single_group
F299,Factor7,0.439636728206149,single_group
F300,Factor7,0.685438041821966,single_group
F301,Factor7,1.06833600842114,single_group
F302,Factor7,0.105627222554934,single_group
F303,Factor7,0.505329437670809,single_group
F304,Factor7,-1.1480767109149,single_group
F305,Factor7,-0.524338986956115,single_group
F306,Factor7,-0.313020161943166,single_group
F307,Factor7,-0.493556776374539,single_group
F309,Factor7,1.27230260969494,single_group
F311,Factor7,0.672747732456577,single_group
F312,Factor7,0.678922874985709,single_group
F314,Factor7,1.04891768611241,single_group
F315,Factor7,-0.54599678710623,single_group
F316,Factor7,1.36955171352918,single_group
F317,Factor7,-0.47251935629783,single_group
F318,Factor7,-0.738283522532639,single_group
F320,Factor7,1.05257127390642,single_group
F321,Factor7,0.417668961081071,single_group
F323,Factor7,0.656996137837953,single_group
F324,Factor7,-0.547965736909142,single_group
F325,Factor7,-1.45737849158677,single_group
F326,Factor7,-1.30136122524358,single_group
F327,Factor7,0.818642010203544,single_group
F328,Factor7,1.59826968545831,single_group
F329,Factor7,-0.273910938355079,single_group
F331,Factor7,-0.0209165711411469,single_group
F332,Factor7,1.26612941299263,single_group
F333,Factor7,0.812573314154458,single_group
F334,Factor7,0.43328736120768,single_group
