sample,factor,value,group
F083,Factor1,-0.892099542013855,single_group
F092,Factor1,0.0472466775260653,single_group
F095,Factor1,1.05079360204107,single_group
F103,Factor1,0.0779678204007518,single_group
F107,Factor1,0.178070039248663,single_group
F110,Factor1,2.17028400027881,single_group
F140,Factor1,3.11009312314405,single_group
F152,Factor1,-1.8371501691026,single_group
F196,Factor1,-1.68177946884092,single_group
F202,Factor1,-0.977425226723512,single_group
F205,Factor1,-1.12016589608874,single_group
F445,Factor1,2.95340456069783,single_group
F450,Factor1,-1.68954770107298,single_group
F456,Factor1,1.6114869239114,single_group
F123,Factor1,0.0908304601976622,single_group
F458,Factor1,0.314785192066503,single_group
F425,Factor1,-2.00461904362215,single_group
F435,Factor1,-1.19306230650597,single_group
F119,Factor1,-0.584226380102507,single_group
F429,Factor1,-0.155600236577679,single_group
F434,Factor1,0.147410396651658,single_group
F010,Factor2,-0.559929793973328,single_group
F101,Factor2,-1.92128220855445,single_group
F102,Factor2,-1.38384418311662,single_group
F104,Factor2,0.41201616173311,single_group
F105,Factor2,0.00405888988038153,single_group
F106,Factor2,-0.00300794736245403,single_group
F108,Factor2,0.473623858612373,single_group
F109,Factor2,-0.00788474125055894,single_group
F011,Factor2,-0.269313549028827,single_group
F111,Factor2,-0.292143123896191,single_group
F112,Factor2,-0.674186247342735,single_group
F113,Factor2,-2.0065461416189,single_group
F114,Factor2,0.00309086975143861,single_group
F115,Factor2,0.00405888988038153,single_group
F116,Factor2,0.00405888988038153,single_group
F117,Factor2,-1.082753414808,single_group
F118,Factor2,1.06634607624464,single_group
F121,Factor2,-0.311486368485874,single_group
F122,Factor2,0.0488722360748263,single_group
F124,Factor2,0.840312601405814,single_group
F125,Factor2,0.284785967538463,single_group
F126,Factor2,0.844313668415792,single_group
F127,Factor2,0.0566810537048674,single_group
F128,Factor2,0.311178585448539,single_group
F129,Factor2,-0.0151447953274883,single_group
F013,Factor2,0.631722999035796,single_group
F130,Factor2,-0.154796647677056,single_group
F131,Factor2,0.390829622280273,single_group
F132,Factor2,0.570138178681806,single_group
F133,Factor2,0.387405518019183,single_group
F134,Factor2,0.147995295739189,single_group
F135,Factor2,-0.0563414598572125,single_group
F136,Factor2,-1.6331670057363,single_group
F137,Factor2,-0.000350818370228265,single_group
F138,Factor2,0.00116831860501898,single_group
F139,Factor2,0.710519216880397,single_group
F014,Factor2,0.783170637464076,single_group
F141,Factor2,0.78004077994898,single_group
F142,Factor2,0.846478407449498,single_group
F143,Factor2,0.567824407179231,single_group
F144,Factor2,0.668627392186085,single_group
F145,Factor2,0.693321940651164,single_group
F146,Factor2,0.271313490906085,single_group
F147,Factor2,0.0232231451713048,single_group
F148,Factor2,0.71290815214419,single_group
F149,Factor2,-0.010885066890043,single_group
F015,Factor2,0.529651829194144,single_group
F150,Factor2,0.19968456975517,single_group
F151,Factor2,0.710162105997724,single_group
F153,Factor2,0.00405888988038153,single_group
F154,Factor2,0.653801430825666,single_group
F155,Factor2,0.0045266790031146,single_group
F156,Factor2,0.00490617146015274,single_group
F157,Factor2,0.980969384469273,single_group
F158,Factor2,-1.76310926675679,single_group
F159,Factor2,0.393648252322009,single_group
F016,Factor2,0.337908697692675,single_group
F160,Factor2,-0.297276367873955,single_group
F161,Factor2,0.139331288631371,single_group
F162,Factor2,0.26737098035637,single_group
F163,Factor2,-0.55484271945581,single_group
F164,Factor2,0.175877908082141,single_group
F165,Factor2,0.588293269190688,single_group
F166,Factor2,-0.00635495813850777,single_group
F167,Factor2,0.595864431453988,single_group
F168,Factor2,0.202123774422154,single_group
F169,Factor2,-0.978986429901337,single_group
F017,Factor2,0.511411667937505,single_group
F170,Factor2,0.138552620597744,single_group
F171,Factor2,0.30175965125177,single_group
F172,Factor2,-0.00133270707583694,single_group
F173,Factor2,0.197705357354375,single_group
F174,Factor2,0.243620069000229,single_group
F176,Factor2,0.0112751520307671,single_group
F177,Factor2,-0.000343097067939049,single_group
F178,Factor2,0.250183682928805,single_group
F179,Factor2,0.533680047336676,single_group
F018,Factor2,0.0682760519695325,single_group
F180,Factor2,0.591390138223324,single_group
F181,Factor2,0.27352531465036,single_group
F182,Factor2,0.159908454571458,single_group
F183,Factor2,0.43608090166963,single_group
F184,Factor2,-0.656178377538144,single_group
F185,Factor2,0.392012615580371,single_group
F186,Factor2,0.000847707802255539,single_group
F187,Factor2,0.00466319412034905,single_group
F188,Factor2,0.174042505981571,single_group
F189,Factor2,0.304392339528072,single_group
F019,Factor2,0.575530234394512,single_group
F190,Factor2,-0.00254158522529561,single_group
F191,Factor2,0.429732864701057,single_group
F192,Factor2,0.222756097997286,single_group
F193,Factor2,0.00574586708469647,single_group
F194,Factor2,0.0227417495957684,single_group
F195,Factor2,0.00898186696284828,single_group
F197,Factor2,0.0433995390504361,single_group
F198,Factor2,0.0110848243609381,single_group
F199,Factor2,0.000847707802255539,single_group
F002,Factor2,0.60576156250846,single_group
F020,Factor2,0.540395864218199,single_group
F200,Factor2,0.0709143574461523,single_group
F201,Factor2,0.280506127573547,single_group
F203,Factor2,0.538688183845669,single_group
F204,Factor2,0.538444007826104,single_group
F206,Factor2,0.00663966453275581,single_group
F207,Factor2,0.318786945799281,single_group
F208,Factor2,0.501796864647351,single_group
F209,Factor2,0.00789791867448898,single_group
F021,Factor2,0.00405888988038153,single_group
F210,Factor2,0.0057201697409225,single_group
F022,Factor2,0.198368325008007,single_group
F023,Factor2,0.473448222402303,single_group
F024,Factor2,0.544126083045429,single_group
F025,Factor2,-1.45969789175932,single_group
F026,Factor2,0.387857442653394,single_group
F027,Factor2,0.715630668693968,single_group
F028,Factor2,0.451817614301395,single_group
F029,Factor2,0.675210375556649,single_group
F003,Factor2,0.800361896694212,single_group
F030,Factor2,0.00502677869502681,single_group
F031,Factor2,-2.01212510503664,single_group
F032,Factor2,0.747456304702875,single_group
F033,Factor2,0.877517750261345,single_group
F034,Factor2,0.25423446064924,single_group
F035,Factor2,0.286992051714077,single_group
F036,Factor2,0.749218161105488,single_group
F037,Factor2,0.952762928064178,single_group
F038,Factor2,0.625590897432211,single_group
F039,Factor2,-1.42295173431942,single_group
F004,Factor2,0.705043752972642,single_group
F040,Factor2,-2.1518120857831,single_group
F042,Factor2,-0.973865285487136,single_group
F421,Factor2,-0.00453937598833579,single_group
F422,Factor2,8.58597069582695,single_group
F424,Factor2,-0.154732737410301,single_group
F426,Factor2,-0.316190814469818,single_group
F427,Factor2,-0.00133270707583694,single_group
F428,Factor2,0.00405888988038153,single_group
F043,Factor2,-0.36353288786262,single_group
F430,Factor2,0.00671490002027119,single_group
F431,Factor2,0.00405888988038153,single_group
F432,Factor2,0.00671490002027119,single_group
F433,Factor2,0.119265837290092,single_group
F436,Factor2,0.000173700413937247,single_group
F437,Factor2,0.00405888988038153,single_group
F438,Factor2,0.669402318655359,single_group
F439,Factor2,-0.00551021757186665,single_group
F440,Factor2,0.520635389943985,single_group
F441,Factor2,-1.92740180167427,single_group
F442,Factor2,-0.00521539465519483,single_group
F443,Factor2,0.84135855145845,single_group
F444,Factor2,0.0103878828565935,single_group
F446,Factor2,-1.06629152352579,single_group
F447,Factor2,0.871986963821383,single_group
F448,Factor2,-0.265265116903291,single_group
F449,Factor2,0.00405888988038153,single_group
F045,Factor2,0.140926666090307,single_group
F451,Factor2,0.00700706523237152,single_group
F452,Factor2,0.00116831860501898,single_group
F454,Factor2,0.00398456914103562,single_group
F455,Factor2,0.00304365136425901,single_group
F457,Factor2,-0.0106199212324222,single_group
F459,Factor2,2.85714017093285,single_group
F046,Factor2,0.692905591617962,single_group
F460,Factor2,0.00654948917294262,single_group
F461,Factor2,1.23677911921386,single_group
F462,Factor2,-0.00598418299083813,single_group
F463,Factor2,-0.0018814433206168,single_group
F047,Factor2,-0.277983408756168,single_group
F048,Factor2,-0.340642226054524,single_group
F049,Factor2,0.594056033255983,single_group
F005,Factor2,0.37461835128097,single_group
F050,Factor2,-0.22287801576564,single_group
F051,Factor2,-0.212616479756072,single_group
F052,Factor2,0.000768229021389566,single_group
F053,Factor2,-1.75207005633884,single_group
F054,Factor2,0.940090726454497,single_group
F055,Factor2,-1.47864722170035,single_group
F056,Factor2,7.14483962858871,single_group
F057,Factor2,0.353601678458797,single_group
F058,Factor2,0.00405888988038153,single_group
F059,Factor2,1.0237727026542,single_group
F006,Factor2,0.728361314049245,single_group
F060,Factor2,0.985364970276972,single_group
F061,Factor2,0.00773281260518187,single_group
F062,Factor2,0.361149042707959,single_group
F063,Factor2,0.0987599644992986,single_group
F065,Factor2,1.34970057326921,single_group
F066,Factor2,0.159074134878922,single_group
F067,Factor2,0.00405832880865933,single_group
F068,Factor2,0.92834921489634,single_group
F069,Factor2,0.161295374568025,single_group
F070,Factor2,-0.000118750378481268,single_group
F071,Factor2,0.277008566252996,single_group
F072,Factor2,-0.00378611411646629,single_group
F073,Factor2,-1.62239482754438,single_group
F074,Factor2,0.38554742575329,single_group
F075,Factor2,0.00405888988038153,single_group
F076,Factor2,0.692393515986454,single_group
F077,Factor2,-0.381505817818673,single_group
F078,Factor2,0.584567047060604,single_group
F079,Factor2,0.898637722724899,single_group
F008,Factor2,0.360529401867149,single_group
F080,Factor2,0.977857466630438,single_group
F081,Factor2,0.844077459538249,single_group
F082,Factor2,0.422033627044782,single_group
F084,Factor2,-2.19133021095097,single_group
F085,Factor2,0.209677653409659,single_group
F086,Factor2,0.89849070079111,single_group
F087,Factor2,-2.12116160329111,single_group
F088,Factor2,-0.00256869269943758,single_group
F089,Factor2,0.00726955241193531,single_group
F009,Factor2,0.00405888988038153,single_group
F090,Factor2,-0.0770129340499771,single_group
F091,Factor2,-1.20249428667931,single_group
F093,Factor2,0.856448397219787,single_group
F094,Factor2,-1.68795257357045,single_group
F096,Factor2,0.0049456355034786,single_group
F097,Factor2,0.884017191412259,single_group
F098,Factor2,0.466283722507264,single_group
F099,Factor2,0.236034643683016,single_group
F012,Factor2,-2.28692957347302,single_group
F001,Factor2,-2.5496162421984,single_group
F044,Factor2,-1.91407075410466,single_group
F041,Factor2,-1.40818948280296,single_group
F064,Factor2,-2.23322418257021,single_group
F083,Factor2,-2.13341038211712,single_group
F092,Factor2,-1.31228394078586,single_group
F095,Factor2,0.158290706884941,single_group
F103,Factor2,-1.88228023880743,single_group
F107,Factor2,-2.14407755593459,single_group
F110,Factor2,-1.70771171243486,single_group
F140,Factor2,0.149434033435051,single_group
F152,Factor2,0.132893798400557,single_group
F196,Factor2,-0.799677720200649,single_group
F202,Factor2,-1.69054866147655,single_group
F205,Factor2,0.194451225667908,single_group
F445,Factor2,0.941674171205591,single_group
F450,Factor2,-1.32140774669657,single_group
F456,Factor2,-0.352369289275341,single_group
F123,Factor2,-1.74520717189581,single_group
F458,Factor2,4.79734848734686,single_group
F425,Factor2,0.127418804817663,single_group
F435,Factor2,0.480079206928493,single_group
F119,Factor2,-1.8666611151077,single_group
F429,Factor2,0.803003542974166,single_group
F434,Factor2,0.869876114244332,single_group
F010,Factor3,-1.16391998147444,single_group
F101,Factor3,0.0563363800058598,single_group
F102,Factor3,1.56919190968514,single_group
F104,Factor3,-0.0301447034526865,single_group
F105,Factor3,-0.789717158196271,single_group
F106,Factor3,0.619739562615092,single_group
F108,Factor3,-1.10489775054565,single_group
F109,Factor3,-0.773888368706989,single_group
F011,Factor3,-0.261409004731864,single_group
F111,Factor3,-1.06819502888896,single_group
F112,Factor3,0.396498989175736,single_group
F113,Factor3,0.791605786014292,single_group
F114,Factor3,0.978020174439498,single_group
F115,Factor3,-0.789717158196271,single_group
F116,Factor3,-0.789717158196271,single_group
F117,Factor3,1.27082702457693,single_group
F118,Factor3,-0.425387861335504,single_group
F121,Factor3,1.08199621021702,single_group
F122,Factor3,0.171839762157354,single_group
F124,Factor3,0.253871556394203,single_group
F125,Factor3,-0.39712497768433,single_group
F126,Factor3,-0.63295171920839,single_group
F127,Factor3,0.490994132494547,single_group
F128,Factor3,-1.32975702209685,single_group
F129,Factor3,-0.765777706798292,single_group
F013,Factor3,1.58011703961441,single_group
F130,Factor3,-1.23758432581906,single_group
F131,Factor3,0.291506690121401,single_group
F132,Factor3,0.277827398514734,single_group
F133,Factor3,0.671660326208279,single_group
F134,Factor3,0.450090412864587,single_group
F135,Factor3,-0.807645616231393,single_group
F136,Factor3,-0.246475950390473,single_group
F137,Factor3,0.629497557108212,single_group
F138,Factor3,0.611964425360481,single_group
F139,Factor3,-0.924450038924141,single_group
F014,Factor3,0.537867006260081,single_group
F141,Factor3,-0.751058732975687,single_group
F142,Factor3,0.0719432368217137,single_group
F143,Factor3,-1.30561479030238,single_group
F144,Factor3,-0.396974336929519,single_group
F145,Factor3,-0.149309852363379,single_group
F146,Factor3,0.207226411061989,single_group
F147,Factor3,-0.26510461185387,single_group
F148,Factor3,-0.345190869506592,single_group
F149,Factor3,-0.76668187789628,single_group
F015,Factor3,-0.331234624801765,single_group
F150,Factor3,1.48088632063597,single_group
F151,Factor3,1.04164168335371,single_group
F153,Factor3,-0.789717158196271,single_group
F154,Factor3,-0.559850983494069,single_group
F155,Factor3,1.00969676572267,single_group
F156,Factor3,1.04753285223262,single_group
F157,Factor3,-0.331926068502847,single_group
F158,Factor3,0.479721496267015,single_group
F159,Factor3,-0.0039140065365337,single_group
F016,Factor3,-0.827380279782363,single_group
F160,Factor3,-1.71167531640326,single_group
F161,Factor3,0.281105004751097,single_group
F162,Factor3,0.39070767817714,single_group
F163,Factor3,-0.916758680442106,single_group
F164,Factor3,-0.0956550926793712,single_group
F165,Factor3,-0.0951494202152155,single_group
F166,Factor3,-0.0302752428958532,single_group
F167,Factor3,0.449647203647211,single_group
F168,Factor3,1.22992105994935,single_group
F169,Factor3,-0.0300911909867299,single_group
F017,Factor3,-1.09280685319497,single_group
F170,Factor3,0.555447838370152,single_group
F171,Factor3,0.802286793510792,single_group
F172,Factor3,-0.788625138778589,single_group
F173,Factor3,-1.11961724678192,single_group
F174,Factor3,0.320239449549399,single_group
F176,Factor3,1.01010487898761,single_group
F177,Factor3,0.674527897488588,single_group
F178,Factor3,1.19068936866403,single_group
F179,Factor3,0.966681995795915,single_group
F018,Factor3,0.86870370705676,single_group
F180,Factor3,-0.978526737551825,single_group
F181,Factor3,-0.32722278865886,single_group
F182,Factor3,0.870389200750012,single_group
F183,Factor3,-0.402589375686074,single_group
F184,Factor3,0.24250928916131,single_group
F185,Factor3,-0.259936646693213,single_group
F186,Factor3,-0.783977577932037,single_group
F187,Factor3,-1.24376568057074,single_group
F188,Factor3,-0.749816599041637,single_group
F189,Factor3,-0.321972073312438,single_group
F019,Factor3,0.870029300942006,single_group
F190,Factor3,0.644507769215888,single_group
F191,Factor3,-0.589861454726514,single_group
F192,Factor3,-0.0499866806708313,single_group
F193,Factor3,0.988439397920654,single_group
F194,Factor3,1.12453563206612,single_group
F195,Factor3,-0.55781468345577,single_group
F197,Factor3,-0.289546679323338,single_group
F198,Factor3,-0.324150390149732,single_group
F199,Factor3,-0.783977577932037,single_group
F002,Factor3,0.458054086569997,single_group
F020,Factor3,0.519354910903853,single_group
F200,Factor3,0.90569508520304,single_group
F201,Factor3,-0.396853259008885,single_group
F203,Factor3,-0.122443571189724,single_group
F204,Factor3,-0.69069994386813,single_group
F206,Factor3,-0.0940772641247371,single_group
F207,Factor3,0.0453579861082134,single_group
F208,Factor3,-1.03101924819893,single_group
F209,Factor3,0.621996155793974,single_group
F021,Factor3,-0.789717158196271,single_group
F210,Factor3,-0.0984701503533758,single_group
F022,Factor3,1.05126146646546,single_group
F023,Factor3,-0.127368404043639,single_group
F024,Factor3,-0.0614912268380229,single_group
F025,Factor3,0.126745359429497,single_group
F026,Factor3,-0.0901948335249571,single_group
F027,Factor3,-1.05380734933826,single_group
F028,Factor3,0.35063222126254,single_group
F029,Factor3,0.511235601613983,single_group
F003,Factor3,-1.04708719782462,single_group
F030,Factor3,0.655295667382611,single_group
F031,Factor3,0.29511695603601,single_group
F032,Factor3,-1.4998773341422,single_group
F033,Factor3,0.779836656635614,single_group
F034,Factor3,1.27697883482208,single_group
F035,Factor3,0.695111842475674,single_group
F036,Factor3,-1.12126602817272,single_group
F037,Factor3,0.86557770301213,single_group
F038,Factor3,-1.28181378550893,single_group
F039,Factor3,0.924425670655452,single_group
F004,Factor3,0.42652038804272,single_group
F040,Factor3,-0.174345514490875,single_group
F042,Factor3,2.78219064216347,single_group
F421,Factor3,-0.782880866648722,single_group
F422,Factor3,-3.67235695596872,single_group
F424,Factor3,0.951678839217362,single_group
F426,Factor3,-0.665224060545243,single_group
F427,Factor3,-0.788625138778589,single_group
F428,Factor3,-0.789717158196271,single_group
F043,Factor3,-0.528350848856558,single_group
F430,Factor3,-0.779543696425498,single_group
F431,Factor3,-0.789717158196271,single_group
F432,Factor3,-0.779543696425498,single_group
F433,Factor3,0.405704036266487,single_group
F436,Factor3,0.616529053517641,single_group
F437,Factor3,-0.789717158196271,single_group
F438,Factor3,-0.720626338972271,single_group
F439,Factor3,-0.780460552013982,single_group
F440,Factor3,-0.0117900876632855,single_group
F441,Factor3,-2.83878589516178,single_group
F442,Factor3,0.61804255945889,single_group
F443,Factor3,-0.8329346825637,single_group
F444,Factor3,1.00712296083996,single_group
F446,Factor3,-0.871953216272753,single_group
F447,Factor3,0.849692331100433,single_group
F448,Factor3,-3.26749005574831,single_group
F449,Factor3,-0.789717158196271,single_group
F045,Factor3,1.01768583354375,single_group
F451,Factor3,0.618480321776314,single_group
F452,Factor3,0.611964425360481,single_group
F454,Factor3,-0.103187413626661,single_group
F455,Factor3,0.621914953342434,single_group
F457,Factor3,0.670457286453035,single_group
F459,Factor3,3.4269252338695,single_group
F046,Factor3,0.129712683211835,single_group
F460,Factor3,0.637990534415526,single_group
F461,Factor3,2.23652663755534,single_group
F462,Factor3,0.642533240991001,single_group
F463,Factor3,-0.772925835329547,single_group
F047,Factor3,-0.486598945491281,single_group
F048,Factor3,0.577922840608346,single_group
F049,Factor3,-0.0237759727679306,single_group
F005,Factor3,-0.263950558049659,single_group
F050,Factor3,-0.802029138672389,single_group
F051,Factor3,1.00432080657567,single_group
F052,Factor3,-0.778568035636168,single_group
F053,Factor3,-1.96740375985333,single_group
F054,Factor3,-0.682059812450073,single_group
F055,Factor3,-0.660930777914264,single_group
F056,Factor3,1.07408159904773,single_group
F057,Factor3,-0.479704392754789,single_group
F058,Factor3,-0.789717158196271,single_group
