sample,factor,value,group
F333,Factor1,0.0798009955612521,single_group
F334,Factor1,0.486335165503813,single_group
F335,Factor1,0.479505289219293,single_group
F336,Factor1,0.13138141235803,single_group
F338,Factor1,0.625329797197826,single_group
F341,Factor1,-2.22420995545996,single_group
F342,Factor1,0.761927998139479,single_group
F343,Factor1,0.837841595589742,single_group
F344,Factor1,0.674057920254843,single_group
F345,Factor1,0.906970530694555,single_group
F346,Factor1,-0.860045761748072,single_group
F349,Factor1,-2.67376505680402,single_group
F350,Factor1,-0.199741818460375,single_group
F351,Factor1,-0.689639848163038,single_group
F352,Factor1,0.588609051230114,single_group
F353,Factor1,-0.162910399910742,single_group
F354,Factor1,-1.28867305432277,single_group
F355,Factor1,-2.7064914352703,single_group
F356,Factor1,-0.336681512725959,single_group
F358,Factor1,-1.27690417374213,single_group
F359,Factor1,-0.937280993747075,single_group
F360,Factor1,-0.388932228041646,single_group
F361,Factor1,-0.364670571357824,single_group
F362,Factor1,-1.12154352231148,single_group
F363,Factor1,-0.781251668376792,single_group
F365,Factor1,-0.162381613737688,single_group
F366,Factor1,-0.462614962850583,single_group
F371,Factor1,0.378570726561045,single_group
F372,Factor1,0.264477637789895,single_group
F373,Factor1,0.295421769992303,single_group
F374,Factor1,0.266416611199388,single_group
F375,Factor1,0.324945974624345,single_group
F376,Factor1,-0.147546002192062,single_group
F377,Factor1,-0.437742364520985,single_group
F378,Factor1,0.0430255059157581,single_group
F379,Factor1,-1.13163286336895,single_group
F380,Factor1,-1.72676230638629,single_group
F381,Factor1,-1.95580879227477,single_group
F382,Factor1,-1.2681415376261,single_group
F383,Factor1,-2.16157909193122,single_group
F386,Factor1,0.0154241594711483,single_group
F388,Factor1,-2.46061221339145,single_group
F389,Factor1,0.4913228203444,single_group
F390,Factor1,0.403003648649222,single_group
F391,Factor1,-0.681471674310982,single_group
F392,Factor1,-0.595338642333898,single_group
F393,Factor1,0.00509201195774465,single_group
F394,Factor1,0.414224345984138,single_group
F395,Factor1,-0.0975671021081006,single_group
F397,Factor1,0.553754980691417,single_group
F398,Factor1,0.262735399007354,single_group
F399,Factor1,-0.182917903099397,single_group
F400,Factor1,0.321464487489773,single_group
F401,Factor1,0.455728691440109,single_group
F404,Factor1,-0.399423559645863,single_group
F405,Factor1,-1.8397349698626,single_group
F408,Factor1,0.273453279608634,single_group
F410,Factor1,-0.788644548787643,single_group
F411,Factor1,0.439409276364477,single_group
F412,Factor1,0.0568148530827526,single_group
F413,Factor1,-0.434187874613482,single_group
F414,Factor1,-0.144226376964306,single_group
F415,Factor1,0.0159414080671135,single_group
F417,Factor1,2.05187744590879,single_group
F418,Factor1,-0.216538899634356,single_group
F419,Factor1,0.0260205976891332,single_group
F420,Factor1,0.600091147489985,single_group
F012,Factor1,-2.48439872204152,single_group
F001,Factor1,-2.84032231018065,single_group
F044,Factor1,-1.80198069523488,single_group
F041,Factor1,-1.56773596676667,single_group
F064,Factor1,-2.179357587946,single_group
F083,Factor1,-2.38480922291088,single_group
F092,Factor1,-1.44307365339651,single_group
F095,Factor1,0.403561466901159,single_group
F103,Factor1,-2.21154795268773,single_group
F107,Factor1,-2.4681040234929,single_group
F110,Factor1,-1.92129640612691,single_group
F140,Factor1,0.321178007060233,single_group
F152,Factor1,0.887337214955681,single_group
F196,Factor1,-0.932578960258164,single_group
F202,Factor1,-2.30332197912444,single_group
F205,Factor1,0.994078079202033,single_group
F211,Factor1,0.441287122010049,single_group
F222,Factor1,-2.22339437601914,single_group
F228,Factor1,-1.72179236040308,single_group
F238,Factor1,-2.13919525085381,single_group
F246,Factor1,-0.152894348210205,single_group
F254,Factor1,-1.94789649333469,single_group
F272,Factor1,-1.25973790599407,single_group
F284,Factor1,-1.21115098220143,single_group
F313,Factor1,-1.42337586101161,single_group
F322,Factor1,-1.42732271849503,single_group
F330,Factor1,0.805220240864677,single_group
F337,Factor1,0.888168453776983,single_group
F348,Factor1,0.72537460510923,single_group
F357,Factor1,-0.536760147520967,single_group
F369,Factor1,-0.525777742261175,single_group
F364,Factor1,0.058201634157026,single_group
F370,Factor1,0.314571514607706,single_group
F347,Factor1,0.863413472356046,single_group
F368,Factor1,0.288080605559912,single_group
F387,Factor1,-2.63905221623093,single_group
F384,Factor1,0.785720484452529,single_group
F403,Factor1,0.0649865260898164,single_group
F406,Factor1,0.621225861778337,single_group
F409,Factor1,0.665863714604157,single_group
F407,Factor1,0.621162031872022,single_group
F445,Factor1,1.91200333761194,single_group
F385,Factor1,-0.210495398764532,single_group
F310,Factor1,0.170587249509214,single_group
F450,Factor1,-2.4380821831497,single_group
F270,Factor1,2.1217482786812,single_group
F296,Factor1,0.972656728606894,single_group
F456,Factor1,-0.364747101774469,single_group
F259,Factor1,0.249395263543627,single_group
F367,Factor1,-1.88655751190643,single_group
F123,Factor1,-1.04908224878933,single_group
F458,Factor1,0.429088420990168,single_group
F402,Factor1,-0.0221698413377921,single_group
F396,Factor1,-1.51930998870204,single_group
F241,Factor1,0.523079083053303,single_group
F425,Factor1,-1.17949153078634,single_group
F435,Factor1,-0.36327882765587,single_group
F340,Factor1,-3.0265527121386,single_group
F119,Factor1,-0.954799966850929,single_group
F319,Factor1,1.34376879718142,single_group
F308,Factor1,-1.23887180363603,single_group
F429,Factor1,0.413140671633273,single_group
F434,Factor1,0.648528189416302,single_group
F010,Factor2,-3.01023354237979,single_group
F101,Factor2,-0.868169323778567,single_group
F102,Factor2,0.849136577413088,single_group
F104,Factor2,1.95881289900205,single_group
F105,Factor2,0.0155120117723403,single_group
F106,Factor2,-0.0160629152574822,single_group
F108,Factor2,1.1274390006235,single_group
F109,Factor2,0.00528664947908878,single_group
F011,Factor2,0.708539015663916,single_group
F111,Factor2,-2.26635344280528,single_group
F112,Factor2,1.35283670676511,single_group
F113,Factor2,-1.30497305012854,single_group
F114,Factor2,-0.00676466850277551,single_group
F115,Factor2,0.0155120117723403,single_group
F116,Factor2,0.0155120117723403,single_group
F117,Factor2,-0.118701564244378,single_group
